episode,reward,score,steps,epsilon,loss,avg_reward_100
8251,220.89999999999966,21,200,0.01,52.841684334278106,91.23399999999987
8252,126.3999999999998,13,143,0.01,53.383012604880165,93.01199999999989
8253,40.30000000000001,5,38,0.01,58.56451606750488,94.2699999999999
8254,73.1,8,116,0.01,49.63780544133022,94.25199999999987
8255,179.09999999999974,17,200,0.01,49.163802416324614,93.60999999999987
8256,62.800000000000026,7,55,0.01,47.44690039374611,95.39699999999986
8257,117.99999999999982,12,128,0.01,54.459499541670084,94.53499999999987
8258,0.0,1,3,0.01,47.67058118184408,95.06999999999988
8259,41.70000000000002,5,36,0.01,41.01608787642585,94.45199999999988
8260,60.100000000000065,7,102,0.01,54.679188494588814,93.1889999999999
8261,42.500000000000014,5,56,0.01,54.78585552317755,92.2279999999999
8262,21.100000000000016,3,38,0.01,62.569232990867214,92.04499999999989
8263,22.300000000000026,3,32,0.01,71.8060892522335,92.04899999999991
8264,169.7999999999997,17,190,0.01,47.43943729651602,91.75399999999989
8265,102.89999999999992,11,64,0.01,57.77199321985245,91.71399999999988
8266,0.0,1,3,0.01,48.81958929697672,91.89799999999988
8267,0.40000000000000036,1,13,0.01,54.07713603973389,91.0609999999999
8268,105.19999999999997,11,119,0.01,59.283409078582,89.37899999999989
8269,189.29999999999973,18,200,0.01,65.5093267917633,88.46799999999989
8270,178.99999999999974,17,200,0.01,60.18370013952255,89.32199999999987
8271,217.09999999999985,21,200,0.01,57.87580916404724,90.9099999999999
8272,0.0,1,3,0.01,81.44409942626953,93.07299999999988
8273,52.80000000000006,6,69,0.01,50.11702568634696,91.61799999999988
8274,21.400000000000006,3,33,0.01,30.224633260206744,91.1879999999999
8275,180.79999999999964,17,200,0.01,56.71870724439621,89.6229999999999
8276,148.59999999999974,15,136,0.01,54.850559164496026,89.45199999999988
8277,198.29999999999967,19,200,0.01,58.14850368976593,90.94099999999989
8278,138.99999999999977,13,200,0.01,50.20308908224106,92.71199999999988
8279,77.49999999999996,10,190,0.01,53.66265568984182,92.60899999999988
8280,74.10000000000002,8,122,0.01,54.64451780084704,93.1739999999999
8281,113.59999999999988,12,119,0.01,56.51331406280774,92.5549999999999
8282,12.70000000000001,2,34,0.01,31.969373240190393,91.78399999999989
8283,74.30000000000001,8,116,0.01,63.51211537985966,91.7119999999999
8284,84.99999999999993,9,113,0.01,47.82673941671321,92.0209999999999
8285,85.29999999999995,9,90,0.01,46.86039421293471,91.40599999999989
8286,218.49999999999957,22,198,0.01,55.11084232908307,90.98899999999989
8287,19.700000000000003,3,23,0.01,40.395705762116805,92.21799999999989
8288,104.59999999999995,11,109,0.01,54.9940936718512,90.3219999999999
8289,0.6999999999999993,1,10,0.01,49.93345680236816,90.08999999999989
8290,153.7999999999999,16,127,0.01,46.338338866947204,89.46899999999991
8291,0.6999999999999993,1,14,0.01,64.27421651567731,89.3989999999999
8292,42.90000000000002,5,62,0.01,52.651577949523926,88.0179999999999
8293,-0.3000000000000025,1,26,0.01,70.62218919167152,87.08099999999992
8294,72.40000000000002,8,71,0.01,49.96313400671516,86.88299999999992
8295,63.20000000000003,7,75,0.01,49.06895793279012,86.7779999999999
8296,103.09999999999995,11,98,0.01,48.593513060589224,87.40099999999991
8297,0.40000000000000036,1,21,0.01,39.40617806570871,86.64799999999993
8298,0.40000000000000036,1,9,0.01,50.9378236134847,85.07799999999992
8299,136.39999999999978,14,104,0.01,49.72405222746042,83.6169999999999
8300,85.00000000000003,9,117,0.01,59.16472552780412,84.3269999999999
8301,72.6,8,85,0.01,46.46641123715569,83.2889999999999
8302,115.99999999999991,12,147,0.01,57.594684714362735,83.1779999999999
8303,197.49999999999974,19,200,0.01,48.40618316888809,83.73899999999989
8304,209.39999999999964,20,200,0.01,47.43709592342377,83.40499999999989
8305,188.79999999999976,18,200,0.01,56.36423356771469,85.49699999999989
8306,137.59999999999982,14,175,0.01,55.68605865478516,85.8119999999999
8307,72.90000000000003,8,108,0.01,51.20071274704404,86.9649999999999
8308,176.7999999999997,18,173,0.01,51.79475430670501,87.6919999999999
8309,134.2999999999998,14,158,0.01,54.613952814778195,88.19599999999987
8310,168.8999999999996,16,200,0.01,44.35036617994309,89.53099999999988
8311,127.09999999999977,13,113,0.01,51.455541142320214,89.42099999999988
8312,123.9,13,92,0.01,53.99784138928289,89.44899999999988
8313,178.09999999999974,17,200,0.01,49.58990494251251,90.68399999999988
8314,159.99999999999966,15,200,0.01,53.22231486320496,91.4159999999999
8315,118.99999999999974,12,189,0.01,50.39680849812018,91.9609999999999
8316,104.99999999999994,11,117,0.01,43.423383398952645,92.7179999999999
8317,42.20000000000001,5,37,0.01,55.94314472095387,92.4289999999999
8318,21.60000000000001,3,35,0.01,39.05449966703142,92.84899999999992
8319,144.4999999999999,14,200,0.01,48.305365443229675,92.75899999999993
8320,0.9000000000000004,1,12,0.01,59.157112995783486,93.77999999999992
8321,11.7,2,24,0.01,42.10271338621775,93.57999999999991
8322,84.99999999999997,9,151,0.01,54.26779733746257,92.78199999999991
8323,151.9999999999999,15,200,0.01,45.01116846680641,92.3489999999999
8324,83.5,9,122,0.01,40.76994585209206,93.45399999999991
8325,101.99999999999997,11,117,0.01,47.441710961170685,94.2809999999999
8326,22.1,3,36,0.01,41.08982818656497,93.4949999999999
8327,20.60000000000001,3,31,0.01,50.021311729185044,91.6039999999999
8328,20.499999999999993,3,23,0.01,43.07428753894308,90.53999999999992
8329,176.09999999999982,17,200,0.01,51.39195201873779,90.74499999999993
8330,94.09999999999997,10,122,0.01,45.87131453342125,91.58899999999993
8331,188.59999999999974,18,200,0.01,45.55308123111725,91.88999999999993
8332,42.200000000000024,5,63,0.01,45.62999265156095,93.77099999999993
8333,84.59999999999997,9,101,0.01,43.20231301241582,94.18899999999994
8334,64.10000000000004,7,82,0.01,40.39979899801859,94.62199999999996
8335,159.09999999999974,15,200,0.01,47.702555286884305,93.60499999999995
8336,106.09999999999984,11,96,0.01,38.34877453247706,93.24299999999994
8337,53.60000000000003,6,69,0.01,43.19945159165756,92.30899999999994
8338,93.09999999999998,10,103,0.01,42.25448350073064,92.23299999999993
8339,145.0999999999998,15,152,0.01,42.65542079116169,91.71699999999996
8340,104.79999999999991,11,115,0.01,47.08166522565095,91.92599999999995
8341,0.40000000000000036,1,11,0.01,47.34247012571855,91.91399999999994
8342,0.5999999999999996,1,11,0.01,41.29848575592041,90.66099999999993
8343,236.89999999999975,23,200,0.01,43.61150572538376,90.66399999999994
8344,159.39999999999972,15,200,0.01,50.056373870372774,91.97099999999992
8345,115.49999999999984,12,101,0.01,53.35606000447037,93.5599999999999
8346,42.60000000000004,5,45,0.01,53.989129066467285,93.33899999999993
8347,11.499999999999996,2,22,0.01,42.804479880766436,93.18699999999994
8348,21.60000000000001,3,47,0.01,50.55723028994621,93.09699999999994
8349,31.800000000000004,4,29,0.01,37.712319883806956,91.83699999999992
8350,21.400000000000013,3,33,0.01,44.180974353443496,91.84499999999991
8351,156.19999999999985,16,165,0.01,51.58783286990541,91.84599999999992
8352,148.79999999999978,14,200,0.01,48.0482050037384,91.1989999999999
8353,104.49999999999996,11,112,0.01,62.055684928383144,91.4229999999999
8354,10.399999999999999,2,21,0.01,31.527926808311825,92.06499999999991
8355,0.1999999999999993,1,5,0.01,50.93590908050537,91.4379999999999
8356,136.5999999999998,13,200,0.01,45.64296863079071,89.6489999999999
8357,134.8999999999999,14,114,0.01,48.70026415272763,90.38699999999992
8358,166.59999999999982,17,146,0.01,50.05965182552599,90.55599999999991
8359,64.00000000000003,7,97,0.01,46.70675544148868,92.22199999999992
8360,126.99999999999986,13,198,0.01,49.47390084074001,92.44499999999991
8361,72.40000000000002,8,69,0.01,60.6171594771786,93.1139999999999
8362,169.5999999999997,16,200,0.01,53.00314091205597,93.41299999999993
8363,126.59999999999988,13,148,0.01,48.70568094060228,94.89799999999993
8364,40.50000000000001,5,30,0.01,41.57296873728434,95.94099999999992
8365,144.3999999999998,15,167,0.01,56.97348569538779,94.64799999999994
8366,146.5999999999998,15,179,0.01,45.050572496552704,95.06299999999992
8367,199.19999999999968,19,200,0.01,39.85390377998352,96.52899999999993
8368,148.49999999999972,15,143,0.01,49.72872719397912,98.51699999999991
8369,10.5,2,11,0.01,32.73384094238281,98.94999999999993
8370,168.69999999999976,16,200,0.01,45.84793140172958,97.16199999999992
8371,167.1999999999998,17,163,0.01,42.56441490489281,97.05899999999991
8372,60.10000000000005,7,84,0.01,47.82430676051548,96.5599999999999
8373,65.19999999999997,7,77,0.01,42.24903536462165,97.16099999999992
8374,219.59999999999968,21,200,0.01,54.30819851636887,97.28499999999991
8375,-70.7,0,101,0.01,50.02300533445755,99.26699999999991
8376,175.0999999999998,17,200,0.01,44.176276004314424,96.75199999999991
8377,144.8999999999999,14,200,0.01,49.53960537672043,97.0169999999999
8378,94.19999999999993,10,98,0.01,55.85417209839334,96.48299999999989
8379,83.69999999999993,9,96,0.01,55.03498681883017,96.03499999999991
8380,0.6999999999999993,1,18,0.01,55.990494118796455,96.0969999999999
8381,21.0,3,37,0.01,50.96656925613816,95.36299999999991
8382,73.40000000000002,8,77,0.01,46.89122110837466,94.43699999999991
8383,20.000000000000014,3,35,0.01,52.98630270276751,95.04399999999991
8384,155.59999999999982,15,200,0.01,44.61800775051117,94.50099999999992
8385,198.89999999999966,19,200,0.01,41.85913872003555,95.20699999999992
8386,157.19999999999973,15,200,0.01,46.81983062267304,96.3429999999999
8387,0.5999999999999996,1,9,0.01,37.489015632205536,95.7299999999999
8388,31.10000000000001,4,22,0.01,35.51958914236589,95.53899999999993
8389,103.19999999999995,11,101,0.01,42.85157631883527,94.8039999999999
8390,40.60000000000001,5,45,0.01,39.820220152537026,95.82899999999992
8391,20.900000000000013,3,34,0.01,32.366828469669116,94.69699999999992
8392,220.59999999999962,21,200,0.01,44.036206448078154,94.89899999999993
8393,147.5999999999997,14,200,0.01,46.146926856040956,96.67599999999992
8394,41.30000000000001,5,38,0.01,53.556459188461304,98.15499999999993
8395,125.69999999999985,13,135,0.01,46.79414143032498,97.84399999999991
8396,42.60000000000003,5,67,0.01,53.51085039395005,98.46899999999992
8397,52.00000000000003,6,51,0.01,47.109464374243046,97.86399999999992
8398,122.79999999999993,12,200,0.01,43.50964859485626,98.37999999999992
8399,42.80000000000004,5,69,0.01,45.992240145586536,99.60399999999993
8400,159.69999999999965,16,170,0.01,46.650209202485925,98.66799999999988
8401,63.000000000000014,7,77,0.01,48.2018285726572,99.41499999999988
8402,179.79999999999967,17,200,0.01,48.778933844566346,99.31899999999987
8403,20.799999999999997,3,49,0.01,46.69480308221311,99.95699999999987
8404,114.09999999999991,12,118,0.01,51.1089288622646,98.18999999999986
8405,169.9999999999997,16,200,0.01,54.043960857391355,97.23699999999987
8406,11.2,2,23,0.01,63.302484118420146,97.04899999999985
8407,124.79999999999988,12,200,0.01,56.31229491472244,95.78499999999985
8408,0.29999999999999893,1,10,0.01,68.68801307678223,96.30399999999985
8409,105.79999999999988,11,128,0.01,48.34232510998845,94.53899999999983
8410,156.29999999999978,16,132,0.01,52.59046656073946,94.25399999999983
8411,92.39999999999993,10,83,0.01,58.318553258137534,94.12799999999983
8412,124.4999999999998,13,128,0.01,50.32727475464344,93.78099999999986
8413,10.499999999999993,2,34,0.01,30.4461084393894,93.78699999999986
8414,43.40000000000002,5,69,0.01,50.72789738834768,92.11099999999988
8415,146.29999999999993,15,167,0.01,56.98553458516469,90.94499999999988
8416,106.8999999999999,11,144,0.01,50.840535428788925,91.21799999999989
8417,126.09999999999985,13,141,0.01,57.75532208435924,91.23699999999988
8418,124.49999999999989,13,130,0.01,53.07346984423124,92.0759999999999
8419,83.90000000000002,9,74,0.01,41.610265528833544,93.10499999999989
8420,166.99999999999974,17,171,0.01,50.62727172193471,92.49899999999991
8421,0.3000000000000007,1,12,0.01,45.99660813808441,94.15999999999991
8422,125.29999999999987,13,170,0.01,49.49605548241559,94.04599999999989
8423,21.900000000000013,3,48,0.01,50.03804402550062,94.44899999999988
8424,126.3999999999998,13,141,0.01,45.93437441359175,93.1479999999999
8425,128.59999999999977,13,153,0.01,51.04585577459896,93.57699999999988
8426,169.3999999999997,17,146,0.01,47.50529922524544,93.8429999999999
8427,127.69999999999982,13,194,0.01,49.50014932868407,95.31599999999989
8428,21.20000000000001,3,25,0.01,44.31773252487183,96.3869999999999
8429,73.80000000000004,8,71,0.01,52.788551975303974,96.3939999999999
8430,84.9,9,102,0.01,54.491172692354986,95.37099999999991
8431,-0.1999999999999975,1,17,0.01,34.93117281969856,95.27899999999988
8432,22.1,3,30,0.01,51.99847865104675,93.39099999999986
8433,43.00000000000002,5,69,0.01,45.298328524050504,93.18999999999988
8434,54.00000000000006,6,59,0.01,44.905916278645144,92.77399999999987
8435,124.89999999999984,13,134,0.01,45.64593106953066,92.67299999999989
8436,30.90000000000002,4,56,0.01,51.87579871926989,92.33099999999989
8437,0.40000000000000036,1,9,0.01,53.82012791103787,91.57899999999991
8438,11.199999999999996,2,19,0.01,35.72284342113294,91.04699999999991
8439,74.89999999999999,8,70,0.01,49.40358877182007,90.2279999999999
8440,168.99999999999974,17,158,0.01,45.84644919105723,89.52599999999991
8441,19.199999999999996,3,23,0.01,41.181093112282134,90.16799999999988
8442,145.99999999999983,15,178,0.01,47.178437741954674,90.35599999999991
8443,73.90000000000005,8,74,0.01,47.82626949129878,91.80999999999989
8444,104.49999999999991,11,80,0.01,50.854958295822144,90.17999999999992
8445,0.40000000000000036,1,9,0.01,36.58691204918755,89.63099999999991
8446,126.29999999999981,13,99,0.01,54.1937849593885,88.4799999999999
8447,127.69999999999985,13,194,0.01,51.33623284900311,89.3169999999999
8448,83.89999999999995,9,84,0.01,40.95590532961346,90.4789999999999
8449,22.100000000000016,3,38,0.01,56.04116951791864,91.1019999999999
8450,147.79999999999978,14,200,0.01,47.02773819208145,91.00499999999991
8451,73.80000000000003,8,103,0.01,52.01354250398654,92.2689999999999
8452,188.29999999999973,19,191,0.01,57.4763838907811,91.44499999999988
8453,82.79999999999995,9,100,0.01,46.55325141906738,91.83999999999988
8454,0.3000000000000007,1,6,0.01,24.658835887908936,91.62299999999988
8455,52.70000000000003,6,69,0.01,54.42532521399899,91.52199999999986
8456,116.29999999999981,12,120,0.01,45.53607885042826,92.04699999999988
8457,198.99999999999974,19,200,0.01,57.26769401073456,91.84399999999987
8458,52.30000000000001,6,58,0.01,41.580104408593016,92.48499999999986
8459,0.3000000000000007,1,6,0.01,54.168049017588295,91.34199999999984
8460,158.69999999999973,16,163,0.01,51.99002508736827,90.70499999999986
8461,0.5,1,8,0.01,28.892098903656006,91.02199999999986
8462,114.69999999999995,12,118,0.01,48.9446215993267,90.30299999999984
8463,185.4999999999998,18,200,0.01,55.94627984166145,89.75399999999986
8464,107.39999999999984,11,137,0.01,50.709498464626115,90.34299999999989
8465,62.80000000000004,7,77,0.01,49.348001065192285,91.01199999999989
8466,84.10000000000004,9,104,0.01,54.316599025176124,90.19599999999987
8467,126.09999999999988,12,200,0.01,50.05074894428253,89.57099999999987
8468,1.7763568394002505e-15,1,9,0.01,17.851583533816868,88.83999999999989
8469,136.49999999999983,14,146,0.01,52.274837918477516,87.3549999999999
8470,73.1,8,102,0.01,47.78668614929798,88.61499999999991
8471,136.79999999999978,14,167,0.01,58.63300806605174,87.65899999999992
8472,105.99999999999991,11,149,0.01,45.13110256835118,87.3549999999999
8473,0.3000000000000007,1,10,0.01,49.774770736694336,87.81399999999991
8474,42.300000000000026,5,48,0.01,59.656065265337624,87.1649999999999
8475,207.19999999999956,20,200,0.01,56.931238551139835,85.3919999999999
8476,179.99999999999966,18,158,0.01,54.76425827002223,88.17099999999989
8477,41.100000000000016,5,64,0.01,56.307909712195396,88.21999999999989
8478,160.39999999999964,15,200,0.01,38.34579147815705,87.1819999999999
8479,83.69999999999993,9,106,0.01,49.64582646567867,87.84399999999991
8480,83.59999999999997,9,101,0.01,52.292661397764,87.84399999999994
8481,179.8999999999997,17,200,0.01,49.495779440402984,88.67299999999994
8482,21.500000000000007,3,28,0.01,32.67255539553506,90.26199999999993
8483,146.1999999999999,15,154,0.01,43.04646722682111,89.74299999999994
8484,63.90000000000005,7,72,0.01,45.96811125675837,91.00499999999994
8485,-0.09999999999999964,1,8,0.01,48.39182275533676,90.08799999999995
8486,103.59999999999997,11,101,0.01,39.37311672456194,88.09799999999996
8487,147.99999999999977,15,200,0.01,41.54477515459061,87.56199999999994
8488,0.6000000000000014,1,11,0.01,87.08592722632669,89.03599999999994
8489,169.29999999999973,17,185,0.01,47.49120660859185,88.73099999999995
8490,220.49999999999955,21,200,0.01,42.38379395723343,89.39199999999995
8491,157.09999999999965,16,169,0.01,52.07146635845568,91.19099999999995
8492,84.39999999999999,9,93,0.01,52.15862317751812,92.55299999999997
8493,43.50000000000002,5,66,0.01,41.17648845730406,91.19099999999995
8494,81.6,9,77,0.01,49.77692186677611,90.14999999999995
8495,153.89999999999992,16,145,0.01,51.341518783569335,90.55299999999995
8496,62.00000000000004,7,71,0.01,49.09058036266918,90.83499999999995
8497,200.19999999999976,20,199,0.01,48.303930586905935,91.02899999999994
